ⲉⲧⲣⲉⲡⲣⲱⲙⲉ	ⲙⲡⲛⲟⲩⲧⲉ	ϣⲙϣⲉ	ϣⲙϣⲉ
ⲉⲧⲣⲉⲡⲣⲱⲙⲉ	ⲙⲡⲛⲟⲩⲧⲉ	ϣⲙϣⲉ	ϣⲙϣⲉ
ⲡϫⲓⲟⲩⲉ	·	ⲙⲛⲧⲙⲛⲧⲡⲣⲟⲇⲟⲧⲏⲥ	ⲙⲛ|ⲧ|ⲙⲛⲧⲡⲣⲟⲇⲟⲧⲏⲥ
ⲉⲧⲃⲃⲟϥ	ⲡⲛⲁ	·	·
ⲁϥⲧⲃⲃⲟ	ⲧⲏⲣϥ	ⲙⲡⲥⲱⲛⲧ	ⲙ|ⲡ|ⲥⲱⲛⲧ
ⲁⲩⲥⲟⲩⲱⲛⲟⲩ	ⲁⲩⲉⲓ	ⲁⲩⲱ	ⲁⲩⲱ
ⲉⲩϩⲉϫϩⲱϫ	ⲉⲩⲁϣⲁϩⲟⲙ	ⲉⲩⲗⲩⲡⲉⲓ	ⲉ|ⲩ|ⲗⲩⲡⲉⲓ
ⲙⲙⲟⲓ	·	ⲛⲧⲉⲧⲛⲥϩⲟⲩⲟⲣⲧ	ⲛ|ⲧⲉⲧⲛ|ⲥϩⲟⲩⲟⲣⲧ
ⲙⲡϥϫⲉⲗⲁⲁⲩ	·	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲡⲉⲛⲧⲁϥⲁϩⲉ	ⲉⲣⲁⲧϥ	ⲇⲉ	ⲇⲉ
ϩⲙⲡⲙⲉⲣⲟⲥ	.	ⲛⲁⲟⲩⲱⲥϥ	ⲛⲁ|ⲟⲩⲱⲥϥ
ⲉⲓⲧⲉ	ⲉⲓⲧⲉ	ⲉⲝⲟⲩⲥⲓⲁ	ⲉⲝⲟⲩⲥⲓⲁ
ⲧⲏⲣϥ	ⲉⲃⲟⲗ	ⲁⲩⲱ	ⲁⲩⲱ
ⲧⲏⲣϥ	ⲉⲃⲟⲗ	ⲁⲩⲱ	ⲁⲩⲱ
ⲁⲩⲱ	ⲛϩⲉⲛϩⲟⲙⲛⲧ	ⲁⲩⲉⲣⲏⲧ	ⲁ|ⲩ|ⲉⲣⲏⲧ
ⲟⲛ	ⲙⲛⲛⲉⲛⲧⲁⲩⲟⲩⲱϩ	ⲛⲟⲩⲱⲧ	ⲛ|ⲟⲩⲱⲧ
ⲙⲡⲉⲩⲕⲉⲟⲉⲓⲕ	·	ⲉⲧϩⲁⲣⲱⲟⲩ	ⲉⲧ|ϩⲁⲣⲱ|ⲟⲩ
.	ⲇⲉ	ⲛϩⲗⲗⲟ	ⲛ|ϩⲗⲗⲟ
ⲉⲛⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	ⲛⲧⲉⲡⲉⲛϫⲟⲉⲓⲥ	ⲉⲧⲟⲩⲁⲁⲃ	ⲉⲧ|ⲟⲩⲁⲁⲃ
ⲡⲉⲕϫⲁϫⲉ	ϩⲱⲱϥ	ⲇⲉ	ⲇⲉ
ϣⲁⲡⲉⲓⲙⲁ	·	ⲉⲧⲃⲉϣⲓⲛⲉ	ⲉⲧⲃⲉ|ϣⲓⲛⲉ
ⲡⲙⲏⲏϣⲉ	ⲉⲃⲟⲗ	ⲁⲩϭⲉⲗⲡⲧⲟⲩⲉϩⲥⲟⲓ	ⲁ|ⲩ|ϭⲉⲗⲡ|ⲧ|ⲟⲩⲉϩⲥⲟⲓ
ⲙⲙⲛⲧϫⲁⲥⲓϩⲏⲧ	ⲛϥⲉⲓ	·	·
ⲉⲡⲉϥⲟⲩⲟⲛⲧ	·	ⲙⲡⲱⲛⲅ	ⲙ|ⲡⲱⲛⲅ
ⲟⲩⲛⲟϭ	.	ⲙⲙⲏⲏϣⲉ	ⲙ|ⲙⲏⲏϣⲉ
ϩⲛⲛⲉⲓⲡⲟⲛⲏⲣⲟⲛ	·	ⲛⲧⲉⲓϩⲉ	ⲛ|ⲧⲉⲓ|ϩⲉ
·	ⲉⲧⲉⲓⲛⲉ	ⲙⲛⲛⲕⲟⲟⲩⲉ	ⲙⲛ|ⲛ|ⲕⲟⲟⲩⲉ
·	ⲉⲧⲉⲓⲛⲉ	ⲙⲛⲛⲕⲟⲟⲩⲉ	ⲙⲛ|ⲛ|ⲕⲟⲟⲩⲉ
ⲛⲥⲕⲁⲛⲇⲁⲗⲟⲛ	·	ⲛⲛⲉⲧⲛⲉⲣⲏⲩ	ⲛ|ⲛⲉⲧⲛ|ⲉⲣⲏⲩ
ⲙⲙⲟⲕ	ⲙⲡⲱϩⲥ	ϣⲁⲡⲉⲟⲩⲟⲓⲉϣ	ϣⲁ|ⲡⲉ|ⲟⲩⲟⲓⲉϣ
ⲡϩⲁⲡ	ⲡⲉ	ⲙⲡⲉⲓⲧⲟⲡⲟⲥ	ⲙ|ⲡⲉⲓ|ⲧⲟⲡⲟⲥ
·	ⲙⲡⲉϥϣⲓⲡⲉ	ⲁⲩⲱ	ⲁⲩⲱ
ⲟⲩⲛⲣⲱⲙⲉ	ⲉϥϩⲛⲛⲧⲟⲡⲟⲥ	·	·
.	ⲟⲩⲛⲟϭ	ⲁⲩⲱ	ⲁⲩⲱ
ⲁⲩⲱ	ⲟⲩⲁ	ⲛⲧⲉⲣⲉϥϫⲟ	ⲛⲧⲉⲣⲉ|ϥ|ϫⲟ
ⲙⲡⲛⲟⲩⲧⲉ	·	ⲙⲁⲩⲁⲧⲧⲏⲩⲧⲛ	ⲙⲁⲩⲁⲧ|ⲧⲏⲩⲧⲛ
ϣⲏⲙ	ϩⲛⲟⲩϭⲉⲣⲱⲃ	ⲉⲧⲛϩⲏⲧⲛ	ⲉⲧ|ⲛϩⲏⲧ|ⲛ
ⲉⲡⲛⲟⲩⲧⲉ	ⲛϯⲛⲁⲣ	ϫⲉϫⲓⲛⲧⲉⲛⲟⲩ	ϫⲉ|ϫⲓⲛ|ⲧⲉⲛⲟⲩ
ⲉⲧⲉⲧⲛⲣⲱϩⲧ	ⲉⲥϭⲟⲟⲃ	ⲛⲧⲉⲩⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ	ⲛ|ⲧⲉⲩ|ⲥⲩⲛⲉⲓⲇⲏⲥⲓⲥ
ⲉⲃⲟⲗ	ⲕⲁϩⲏⲩ	ϫⲉⲁⲩⲕⲁⲁϥ	ϫⲉ|ⲁ|ⲩ|ⲕⲁⲁ|ϥ
ⲏ	ⲉϩⲣⲁⲓ	ⲛⲧⲛϩⲉ	ⲛ|ⲧⲛ|ϩⲉ
ⲁⲗⲗⲁ	ϩⲛⲟⲩⲥⲟⲫⲓⲁ	ⲉⲉⲩⲁⲅⲅⲉⲗⲓⲍⲉ	ⲉ|ⲉⲩⲁⲅⲅⲉⲗⲓⲍⲉ
ⲉⲩϩⲱⲃⲥ	ⲉϫⲛⲛⲉⲧⲉⲓⲣⲉ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ϫⲉⲙⲡϩⲙϩⲁⲗ	ⲁⲛ	ⲥⲟⲟⲩⲛ	ⲥⲟⲟⲩⲛ
ϫⲉⲙⲡϩⲙϩⲁⲗ	ⲁⲛ	ⲥⲟⲟⲩⲛ	ⲥⲟⲟⲩⲛ
ⲛⲅⲕⲱ	ⲉⲃⲟⲗ	ⲛⲁϥ	ⲛⲁ|ϥ
ⲁⲩⲱ	ⲙⲛⲧⲙⲏⲧⲉ	ⲉⲩⲣⲓⲙⲉ	ⲉ|ⲩ|ⲣⲓⲙⲉ
ⲛⲁϥ	.	ⲉⲧⲣⲉϥⲛⲧⲉϥⲁⲡⲉ	ⲉ|ⲧⲣⲉ|ϥ|ⲛ|ⲧⲉϥ|ⲁⲡⲉ
·	ⲛⲉⲧⲥⲏϩ	ⲏ	ⲏ
ⲛⲕⲉⲥⲟⲡ	.	ⲛϩⲟⲩⲟ	ⲛ|ϩⲟⲩⲟ
ⲛⲙⲙⲁⲩ	ⲙⲡⲛⲟⲩⲧⲉ	ⲛⲧⲟⲣⲅⲏ	ⲛ|ⲧ|ⲟⲣⲅⲏ
ⲉⲧⲙⲉϩ	ⲁϥϫⲟⲟⲣⲟⲩ	ⲛⲛⲟⲃⲉ	ⲛ|ⲛⲟⲃⲉ
.	ⲉⲧⲙⲁⲥⲧⲓⲅⲟⲩ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲛⲓⲁⲧⲥⲃⲱ	ⲛⲓⲡⲁⲣⲑⲉⲛⲟⲥ	ⲁⲩⲱ	ⲁⲩⲱ
ⲛⲧⲉⲛⲧⲁⲥϫⲡⲟ	ⲉϩⲛⲁϥ	ⲙⲡⲉⲛⲧⲁϥⲣϩⲏⲕⲉ	ⲙ|ⲡ|ⲉⲛⲧ|ⲁ|ϥ|ⲣϩⲏⲕⲉ
ⲛⲉⲧⲛⲛⲁⲁⲁⲩ	ⲛⲥⲉⲛⲁϩⲱⲡ	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲛⲥⲟⲉⲓⲧ	ⲉϣⲏⲣⲉ	ⲉⲛⲁⲛⲟⲩϥ	ⲉ|ⲛⲁⲛⲟⲩ|ϥ
ⲛⲙⲙⲁϥ	ⲁϥⲁⲣⲭⲉⲓ	ⲁⲩⲱ	ⲁⲩⲱ
·	ⲁⲩϣⲱⲡⲉ	ⲁⲗⲗⲁ	ⲁⲗⲗⲁ
·	ⲁⲩϣⲱⲡⲉ	ⲁⲗⲗⲁ	ⲁⲗⲗⲁ
ⲉⲡⲏⲓ	ⲛϥⲧⲱⲣⲡ	ⲙⲡϫⲱⲱⲣⲉ	ⲙ|ⲡ|ϫⲱⲱⲣⲉ
ϫⲉⲁⲛⲅⲛⲓⲙ	ⲁϥⲟⲩⲱϣⲃ	.	.
ⲁⲩⲕⲗⲟⲟⲗⲉ	ⲉⲃⲟⲗ	ⲡⲱⲣϣ	ⲡⲱⲣϣ
ⲙⲡⲛⲟⲩⲧⲉ	ⲡⲁⲓⲡⲉ	.	.
ϭⲱⲛⲧ	ⲛⲙⲙⲁⲩ	ⲉⲣⲟⲕ	ⲉⲣⲟ|ⲕ
ⲛⲧⲁⲩⲁⲁⲩ	ⲁⲗⲗⲁ	·	·
ⲛⲧⲁⲩⲁⲁⲩ	ⲁⲗⲗⲁ	·	·
ⲁⲗⲗⲁ	ⲛϩⲟⲩⲟ	ⲟⲩⲙⲟⲉⲓϩⲉ	ⲟⲩ|ⲙⲟⲉⲓϩⲉ
ⲟⲩⲁ	ⲡⲉ	ⲇⲉ	ⲇⲉ
ⲟⲩⲁ	ⲡⲉ	ⲇⲉ	ⲇⲉ
ⲉϫⲱⲓ	ϫⲉϯⲛⲏⲩ	·	·
ⲉⲡⲟⲩⲏⲓ	ⲉⲡⲟⲩⲧⲁⲙⲉⲓⲟⲛ	ⲁⲩⲱ	ⲁⲩⲱ
ϫⲉⲁⲩⲱ	ⲡⲉ	ⲛⲓⲙ	ⲛⲓⲙ
ⲛⲉ	·	ⲧⲱⲛ	ⲧⲱⲛ
ⲧⲙⲁⲉⲓⲉ	ⲛⲙⲧⲉⲕⲙⲁⲁⲩ	ⲡⲉⲕⲉⲓⲱⲧ	ⲡⲉⲕ|ⲉⲓⲱⲧ
ⲉϥⲛⲁⲁⲙⲉⲗⲉⲓⲁⲧⲙⲉ	ϩⲙⲡⲛⲟⲃⲉ	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ
ⲁⲛ	ⲙⲙⲟⲥ	ⲉⲛϫⲱ	ⲉ|ⲛ|ϫⲱ
ϩⲛⲉⲩⲥⲩⲛⲁⲅⲱⲅⲏ	ⲉⲧϣⲟⲟⲡ	ⲛⲓⲙ	ⲛⲓⲙ
ⲛϣⲉ	ⲙⲡⲗⲓⲃⲁⲛⲟⲥ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
.	ⲙⲙⲟⲟⲩ	ⲉⲁⲩⲁⲡⲟⲧⲁⲥⲥⲉ	ⲉ|ⲁ|ⲩ|ⲁⲡⲟⲧⲁⲥⲥⲉ
ⲉⲣⲟⲓ	ⲟⲩⲏⲣ	ϫⲉⲉⲓⲥ	ϫⲉ|ⲉⲓⲥ
·	ⲙⲛⲛⲉⲩⲥⲛⲏⲩ	⸖	⸖
ϩⲛⲛⲉⲕⲙⲛⲧⲣⲉϥϫⲓⲛϭⲟⲛⲥ	ⲏ	,	,
ϩⲛⲧⲙⲁⲥⲧⲓⲅⲝ	ⲓⲏⲥⲟⲩⲥ	ⲉⲧⲛⲙⲙⲁⲥ	ⲉⲧ|ⲛⲙⲙⲁ|ⲥ
ϫⲉⲡⲉⲧⲛⲁⲕⲁⲙⲁ	ⲙⲡⲉⲡⲛⲉⲩⲙⲁ	·	·
·	ⲉⲧⲃⲉⲙⲁⲁⲃ	ⲁϥⲥⲟⲣⲙⲉϥ	ⲁ|ϥ|ⲥⲟⲣⲙ|ⲉϥ
ⲉϫⲛⲧⲉϥⲁⲡⲉ	ⲉϩⲟⲩⲛ	ⲁⲩⲛⲉϫⲧⲁϥ	ⲁ|ⲩ|ⲛⲉϫ|ⲧⲁϥ
ϩⲛⲧⲙⲏⲏⲧⲉ	ⲉⲛⲉⲓϣⲁϫⲉ	ⲛⲛⲉⲧⲥⲱⲧⲙ	ⲛ|ⲛ|ⲉⲧ|ⲥⲱⲧⲙ
ⲛⲁϣ	ⲟⲩⲙⲛⲧⲥⲟϭ	ⲛϩⲉ	ⲛ|ϩⲉ
ⲉⲛⲁϣⲱϥ	ⲉⲧⲉϩⲣⲱ	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ
ϩⲛⲟⲩϣⲥⲛⲉ	ⲉϩⲣⲁⲓ	ⲛⲧⲉⲣⲟⲩϥⲓⲉⲓⲁⲧⲟⲩ	ⲛⲧⲉⲣ|ⲟⲩ|ϥⲓ|ⲉⲓⲁⲧ|ⲟⲩ
ⲕⲓⲙ	ⲉϩⲟⲩⲛ	ϩⲙⲡⲉϥϭⲱⲛⲧ	ϩⲙ|ⲡⲉϥ|ϭⲱⲛⲧ
ⲛⲥⲟϭ	ⲕⲱⲧⲉ	·	·
·	ⲉⲧⲁⲁϥ	ⲡϩⲁⲡ	ⲡ|ϩⲁⲡ
ⲛⲛⲁⲱⲛϩ	·	ⲙⲡϫⲟⲉⲓⲥ	ⲙ|ⲡ|ϫⲟⲉⲓⲥ
ⲉϩⲣⲁⲓ	ⲉⲧⲉⲣⲉⲡⲉⲭⲣⲏⲙⲁ	ⲉϫⲙⲡⲙⲁ	ⲉϫⲙ|ⲡ|ⲙⲁ
ⲁⲗⲗⲁ	ⲛⲓⲙ	ϩⲱⲃ	ϩⲱⲃ
ⲁⲗⲗⲁ	ⲛⲓⲙ	ϩⲱⲃ	ϩⲱⲃ
ⲁⲗⲗⲁ	ⲛⲓⲙ	ϩⲱⲃ	ϩⲱⲃ
ϩⲟⲩⲟ	ⲁⲛ	ϭⲉ	ϭⲉ
ⲉⲣⲁⲧⲕ	ⲛⲙⲡⲟ	ⲉⲣⲉⲟⲩⲡⲛⲉⲩⲙⲁ	ⲉⲣⲉ|ⲟⲩ|ⲡⲛⲉⲩⲙⲁ
ⲛⲁⲛ	ⲙⲙⲟⲛ	ϫⲉⲕⲁⲁⲥⲉⲣⲉⲟⲩⲁ	ϫⲉⲕⲁⲁⲥ|ⲉⲣⲉ|ⲟⲩⲁ
ϫⲉⲁⲛⲟⲕ	ⲡⲛⲟⲩⲧⲉ	ⲡⲉ	ⲡⲉ
ϫⲉⲁⲛⲟⲕ	ⲡⲛⲟⲩⲧⲉ	ⲡⲉ	ⲡⲉ
ⲛⲁⲥ	.	ⲡⲉ	ⲡⲉ
ⲉⲩϯ	ⲉⲓⲧⲉ	ⲛⲧⲉⲩⲥⲙⲏ	ⲛ|ⲧⲉⲩ|ⲥⲙⲏ
ⲡⲉϫⲉⲡϩⲗⲗⲟ	ⲁⲛⲟⲛ	ϫⲉⲉⲧⲃⲉϫⲉⲟⲩⲇⲉ	ϫⲉ|ⲉⲧⲃⲉ|ϫⲉ|ⲟⲩⲇⲉ
ⲛⲟⲩϩⲙϫ	.	ⲙⲛⲟⲩⲥⲓϣⲉ	ⲙⲛ|ⲟⲩ|ⲥⲓϣⲉ
ⲙⲛⲛⲉⲧⲥⲟϣϥ	ⲥⲟⲧⲡⲟⲩ	ⲛⲉⲛⲧⲁⲡⲛⲟⲩⲧⲉ	ⲛ|ⲉⲛⲧ|ⲁ|ⲡ|ⲛⲟⲩⲧⲉ
ϯⲛⲁⲙⲓϣⲉ	ⲉⲧⲙϥⲓⲧϥ	ⲙⲛⲡⲁⲙⲉⲉⲩⲉ	ⲙⲛ|ⲡⲁ|ⲙⲉⲉⲩⲉ
ⲙⲡⲓⲧⲟⲡⲟⲥ	ⲧⲣⲉⲛϯϩⲏⲩ	ⲡⲉ	ⲡⲉ
ⲁⲛ	ⲙⲡϫⲟⲉⲓⲥ	ⲁⲗⲗⲁ	ⲁⲗⲗⲁ
ⲉⲙⲛⲙⲛⲧⲥⲁⲃⲉ	·	ⲛϩⲏⲧϥ	ⲛϩⲏⲧ|ϥ
ⲛⲣⲱⲙⲉ	ⲛϩⲉⲛⲉⲥⲏⲧ	ⲉⲩϣⲟⲗϣⲗ	ⲉ|ⲩ|ϣⲟⲗϣⲗ
ⲁϥⲣⲡⲙⲉⲉⲩⲉ	ⲛϭⲓⲡⲉⲧⲣⲟⲥ	ⲇⲉ	ⲇⲉ
ⲉⲧⲕⲓⲙ	·	ⲛⲧⲉⲩⲁⲡⲉ	ⲛ|ⲧⲉⲩ|ⲁⲡⲉ
ⲉⲛⲕⲉⲣⲣⲱⲟⲩ	.	ⲙⲙⲁⲓⲛⲟⲩⲧⲉ	ⲙ|ⲙⲁⲓⲛⲟⲩⲧⲉ
ⲛϩⲉⲛϣⲉ	ⲁⲩⲱ	ⲙⲛϩⲉⲛⲱⲛⲉ	ⲙⲛ|ϩⲉⲛ|ⲱⲛⲉ
ⲉⲣⲉⲙⲙⲏⲏϣⲉ	ⲥⲟⲟⲩϩ	ⲧⲏⲣⲟⲩ	ⲧⲏⲣ|ⲟⲩ
ϩⲣⲁⲓ	ⲉⲧⲛⲁⲛⲁⲩ	ⲛϩⲏⲧⲛ	ⲛ|ϩⲏⲧⲛ
ⲛⲧⲉⲣⲉϥϣⲱⲡⲉ	ⲛϭⲓⲛⲁⲣⲭⲓⲉⲣⲉⲩⲥ	ⲁⲩϫⲓϣⲟϫⲛⲉ	ⲁ|ⲩ|ϫⲓ|ϣⲟϫⲛⲉ
ⲉⲧⲉⲣⲉⲛⲣⲱⲙⲉ	ⲙⲙⲟϥ	ⲧⲁⲗⲟ	ⲧⲁⲗⲟ
ⲉⲣⲟϥ	ⲉϥⲫⲟⲣⲉⲓ	ⲛϭⲓⲡϩⲗⲗⲟ	ⲛϭⲓ|ⲡ|ϩⲗⲗⲟ
·	ⲙⲉϥϣⲁϫⲉ	ⲟⲩⲇⲉ	ⲟⲩⲇⲉ
·	ⲁⲩⲉⲛⲧⲕ	ⲁⲩⲱ	ⲁⲩⲱ
ⲡⲉϫⲁϥ	ϫⲉϩⲁϩⲧⲉⲛⲣⲱⲙⲉ	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲇⲉ	ⲛϭⲓⲛⲉⲛⲉⲓⲟⲧⲉ	ⲟⲛ	ⲟⲛ
ϩⲛⲧⲙⲛⲧⲁⲧϩⲏⲧ	ⲛϩⲉⲛϣⲏⲣⲉ	ⲛⲧϩⲉ	ⲛ|ⲧ|ϩⲉ
ⲁⲗⲗⲁ	ⲙⲛ	ⲉⲣϣⲁⲛⲡⲛⲟⲩⲧⲉ	ⲉⲣϣⲁⲛ|ⲡ|ⲛⲟⲩⲧⲉ
ⲡⲁⲓ	ⲙⲙⲟϥ	ⲉϣⲁⲩϩⲉⲣⲙⲏⲛⲉⲩⲉ	ⲉ|ϣⲁ|ⲩ|ϩⲉⲣⲙⲏⲛⲉⲩⲉ
ⲛⲥⲟϭ	ⲕⲱⲧⲉ	.	.
ⲡϫⲓⲛϭⲟⲛⲥ	ⲉⲧⲃⲉⲧⲙⲛⲧⲙⲁⲓϩⲟⲙⲛⲧ	·	·
ⲅⲁⲣ	ⲛⲙⲙⲁⲛ	ⲁⲛ	ⲁⲛ
ⲙⲙⲟⲥ	.	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲙⲙⲟⲥ	.	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲙⲙⲟⲥ	.	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲙⲙⲟⲥ	.	ⲛⲁⲩ	ⲛⲁ|ⲩ
ⲙⲡⲉⲥⲥⲛⲟϥ	ⲁⲩⲱ	.	.
ϩⲓϩⲛⲁⲩ	.	ⲛⲁⲧϣⲁⲩ	ⲛ|ⲁⲧϣⲁⲩ
ϩⲛϣⲁϫⲉ	ⲙⲛⲥⲟⲟⲩⲛ	ⲛⲓⲙ	ⲛⲓⲙ
ϣⲁϥϯⲧⲉϥⲭⲣⲉⲓⲁ	·	ⲛⲁϥ	ⲛⲁ|ϥ
ϩⲣⲁⲓ	ⲛⲗⲁⲟⲥ	ϩⲛϩⲁϩ	ϩⲛ|ϩⲁϩ
ϩⲣⲁⲓ	ⲛⲗⲁⲟⲥ	ϩⲛϩⲁϩ	ϩⲛ|ϩⲁϩ
ⲡⲁⲓ	ⲛⲁⲅⲁⲡⲏ	ϩⲓⲧⲛⲧⲉϥⲛⲟϭ	ϩⲓⲧⲛ|ⲧⲉϥ|ⲛⲟϭ
ⲉⲩϫⲱⲛⲧ	ⲥⲟⲡ	·	·
·	ⲉⲡⲁⲣⲭⲟⲥ	ϫⲉⲉⲓⲧⲉ	ϫⲉ|ⲉⲓⲧⲉ
ⲛⲉⲓⲣⲏⲛⲓⲕⲟⲛ	ⲇⲉ	ⲙⲙⲛⲧϫⲁϫⲉ	ⲙ|ⲙⲛⲧϫⲁϫⲉ
ⲉⲃⲟⲗ	.	ϩⲛⲟⲩⲟⲣⲅⲏ	ϩⲛ|ⲟⲩ|ⲟⲣⲅⲏ
,	,	ⲁϥⲁϣⲁϩⲟⲙ	ⲁ|ϥ|ⲁϣⲁϩⲟⲙ
ⲛⲛⲁⲛⲁⲅⲅⲉⲗⲟⲥ	ⲟⲛ	ⲙⲡⲣⲣϩⲉⲛⲡⲣⲁⲝⲓⲥ	ⲙⲡⲣ|ⲣ|ϩⲉⲛ|ⲡⲣⲁⲝⲓⲥ
ⲛⲉ	ⲛⲧⲇⲓⲁⲕⲟⲛⲓⲁ	ϩⲛⲁⲁⲩ	ϩⲛⲁⲁⲩ
ⲉϩⲟⲩⲛ	ⲟⲩⲇⲉ	ⲉⲣⲟⲕ	ⲉⲣⲟ|ⲕ
ⲉⲧⲃⲉⲟⲩ	.	ϯⲟⲛϩ	ϯ|ⲟⲛϩ
ⲛⲧⲉⲛⲉⲧⲙⲟⲟⲩⲧ	ⲉⲩⲟ	ⲧⲱⲟⲩⲛ	ⲧⲱⲟⲩⲛ
ⲛⲧⲉⲛⲉⲧⲙⲟⲟⲩⲧ	ⲉⲩⲟ	ⲧⲱⲟⲩⲛ	ⲧⲱⲟⲩⲛ
ⲉⲧϩⲛⲙⲙⲟⲉⲓⲧ	.	ⲛⲣϩⲱⲧ	ⲛ|ⲣϩⲱⲧ
ⲛϭⲓⲡⲥⲁⲧⲁⲛⲁⲥ	ⲉⲛⲧⲁⲩϫⲟϥ	ⲛϥϥⲓⲡϣⲁϫⲉ	ⲛ|ϥ|ϥⲓ|ⲡ|ϣⲁϫⲉ
⁛	ϭⲉ	ⲥⲱⲧⲙ	ⲥⲱⲧⲙ
ⲉϩⲟⲩⲛ	ⲙⲡϫⲱⲱⲣⲉ	ⲉⲡⲏⲓ	ⲉ|ⲡ|ⲏⲓ
ⲉⲃⲟⲗ	ⲉⲣⲟⲕ	ⲙⲡⲣϣⲟⲣⲡϥ	ⲙⲡⲣ|ϣⲟⲣⲡ|ϥ
ϫⲉⲉⲣⲉⲛⲟⲩⲉⲓⲟⲧⲉ	ϩⲙⲡⲕⲟⲥⲙⲟⲥ	ⲛⲃⲟⲗ	ⲛ|ⲃⲟⲗ
ϩⲙⲡⲛⲟⲩⲧⲉ	ⲟⲩ	.	.
ⲛϣⲟ	ⲭⲱⲣⲓⲥ	·	·
ⲉⲃⲟⲗ	·	ϩⲛⲓⲁⲕⲱⲃ	ϩⲛ|ⲓⲁⲕⲱⲃ
ⲁⲩⲱ	ⲛⲁⲥⲛⲏⲩ	ⲛⲓⲙⲛⲉ	ⲛⲓⲙ|ⲛⲉ
ⲙⲙⲟⲕ	ⲁⲩⲱ	·	·
.	ⲇⲉ	ⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ	ⲛ|ⲁⲡⲟⲥⲧⲟⲗⲟⲥ
ⲙⲏ	ⲉⲓϫⲱ	ⲕⲁⲧⲁⲣⲱⲙⲉ	ⲕⲁⲧⲁ|ⲣⲱⲙⲉ
